board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_s,ppk2_samples,ppk2_current_mean_uA,ppk2_current_max_uA,ppk2_current_p95_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,376308,p256,keygen,0,64,33178980,394987,89024.8223,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,371925.35,372742.31,0.81696,81697,33021.4128,38101.191,36261.539,26977.21888,89024.8223
NUCLEO-F446RE,STM32F446RE,84,376735,p256,sign,32,71,34737200,413538,43232.25556,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,509,372780.52,373175.77,0.39525,39526,33145.22604,37890.137,36261.539,13100.6835,43232.25556
NUCLEO-F446RE,STM32F446RE,84,377563,p256,verify_ok,32,0,68451674,814900,45298.02675,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,373189.41,373604.45,0.41504,41505,33073.15116,38312.453,36313.879,13726.67477,45298.02675
NUCLEO-F446RE,STM32F446RE,84,377997,p256,keygen,0,64,33178865,394986,88916.09766,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,373618.45,374433.59,0.81514,81515,33054.70558,37890.137,36261.539,26944.27202,88916.09766
NUCLEO-F446RE,STM32F446RE,84,378423,p256,sign,32,71,34702287,413122,43106.25859,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2215,508,374471.64,374865.5,0.39386,39387,33165.28374,37784.691,36261.539,13062.5026,43106.25859
NUCLEO-F446RE,STM32F446RE,84,379250,p256,verify_ok,32,0,68264804,812676,44815.67335,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,374879.13,375290.26,0.41113,41114,33032.1704,38576.824,36313.879,13580.50707,44815.67335
NUCLEO-F446RE,STM32F446RE,84,379682,p256,keygen,0,64,33059035,393559,88762.93975,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,375303.74,376117.06,0.81332,81333,33071.61167,38048.41,36261.539,26897.86053,88762.93975
NUCLEO-F446RE,STM32F446RE,84,380108,p256,sign,32,72,34592347,411813,43124.26113,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,376155.01,376548.7,0.39369,39370,33193.43563,38418.164,36313.879,13067.95792,43124.26113
NUCLEO-F446RE,STM32F446RE,84,380938,p256,verify_ok,32,0,68622898,816939,45019.40426,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,376562.32,376975.3,0.41298,41299,33033.7096,38418.164,36313.879,13642.24371,45019.40426
NUCLEO-F446RE,STM32F446RE,84,381370,p256,keygen,0,64,33059035,393559,88929.52551,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,376988.78,377804.12,0.81534,81535,33051.58568,37837.406,36261.539,26948.34106,88929.52551
NUCLEO-F446RE,STM32F446RE,84,381797,p256,sign,32,72,34731540,413470,43240.97852,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,508,377842.87,378238.05,0.39518,39519,33157.7972,37837.406,36313.879,13103.32682,43240.97852
NUCLEO-F446RE,STM32F446RE,84,382626,p256,verify_ok,32,0,68468662,815103,45141.75905,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,378251.68,378665.35,0.41367,41368,33068.21728,39212.645,36313.879,13679.32092,45141.75905
NUCLEO-F446RE,STM32F446RE,84,383060,p256,keygen,0,64,33178877,394986,88938.73607,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2215,508,378678.82,379494.15,0.81533,81534,33055.41592,38101.191,36261.539,26951.13214,88938.73607
NUCLEO-F446RE,STM32F446RE,84,383485,p256,sign,32,71,34614405,412076,43237.35473,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,379532.69,379927.93,0.39524,39525,33149.96799,37784.691,36261.539,13102.22871,43237.35473
NUCLEO-F446RE,STM32F446RE,84,384310,p256,verify_ok,32,0,68193075,811822,45083.42209,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,379941.57,380354.83,0.41326,41327,33058.19674,38418.164,36313.879,13661.64306,45083.42209
NUCLEO-F446RE,STM32F446RE,84,384744,p256,keygen,0,64,33178923,394987,88707.71044,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,380368.82,381182.15,0.81333,81334,33050.65607,37837.406,36261.539,26881.12438,88707.71044
NUCLEO-F446RE,STM32F446RE,84,385168,p256,sign,32,70,34492439,410624,43094.82738,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2211,508,381220.83,381614.79,0.39396,39397,33148.09024,37784.691,36261.539,13059.0386,43094.82738
NUCLEO-F446RE,STM32F446RE,84,385997,p256,verify_ok,32,0,68567352,816278,44926.59501,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,381628.42,382040.7,0.41228,41229,33021.5945,38365.305,36313.879,13614.1197,44926.59501
NUCLEO-F446RE,STM32F446RE,84,386429,p256,keygen,0,64,33059081,393560,89153.57663,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,509,382054.18,382871.87,0.81769,81770,33039.67451,38048.41,36261.539,27016.23534,89153.57663
NUCLEO-F446RE,STM32F446RE,84,386849,p256,sign,32,71,34149167,406537,43108.82983,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,382910.53,383304.41,0.39388,39389,33165.55354,37784.691,36261.539,13063.28177,43108.82983
NUCLEO-F446RE,STM32F446RE,84,387677,p256,verify_ok,32,0,68370868,813938,45133.57991,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,383318.04,383731.91,0.41387,41388,33046.27675,39106.547,36313.879,13676.8424,45133.57991
NUCLEO-F446RE,STM32F446RE,84,388108,p256,keygen,0,64,33059081,393560,88987.44138,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,383745.38,384561.1,0.81572,81573,33057.71091,37942.883,36261.539,26965.89133,88987.44138
NUCLEO-F446RE,STM32F446RE,84,388534,p256,sign,32,71,34614161,412073,43245.24074,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,384599.95,384995.25,0.3953,39531,33151.00225,37890.137,36261.539,13104.6184,43245.24074
NUCLEO-F446RE,STM32F446RE,84,389361,p256,verify_ok,32,0,68323118,813370,45008.59196,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,385008.87,385421.34,0.41247,41248,33066.58806,38312.453,36313.879,13638.96726,45008.59196
NUCLEO-F446RE,STM32F446RE,84,389794,p256,keygen,0,64,33178980,394987,88604.97913,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2215,508,385434.82,386247.37,0.81255,81256,33044.05135,37995.641,36261.539,26849.99368,88604.97913
NUCLEO-F446RE,STM32F446RE,84,390217,p256,sign,32,72,34409607,409638,43219.66822,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,386285.46,386680.55,0.39509,39510,33148.9711,37995.641,36261.539,13096.86916,43219.66822
NUCLEO-F446RE,STM32F446RE,84,391044,p256,verify_ok,32,0,68316104,813286,44829.66718,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2215,509,386694.17,387104.85,0.41068,41069,33078.71315,38629.738,36313.879,13584.74763,44829.66718
NUCLEO-F446RE,STM32F446RE,84,391477,p256,keygen,0,64,33178905,394986,89122.06443,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,387118.32,387934.74,0.81642,81643,33079.32997,37995.641,36313.879,27006.68619,89122.06443
NUCLEO-F446RE,STM32F446RE,84,391902,p256,sign,32,71,34573418,411588,43100.06659,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,387972.79,388366.45,0.39366,39367,33177.32944,37942.883,36261.539,13060.62624,43100.06659
NUCLEO-F446RE,STM32F446RE,84,392728,p256,verify_ok,32,0,68310278,813217,44371.75361,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,388380.08,388786.74,0.40666,40667,33064.48461,38418.164,36366.23,13445.98594,44371.75361
NUCLEO-F446RE,STM32F446RE,84,393160,p256,keygen,0,64,33059105,393560,88866.88513,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,388800.21,389614.47,0.81426,81427,33072.11088,37995.641,36261.539,26929.35913,88866.88513
NUCLEO-F446RE,STM32F446RE,84,393582,p256,sign,32,72,34326895,408653,43132.86194,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,389652.39,390046.2,0.39381,39382,33189.97947,37837.406,36261.539,13070.56422,43132.86194
NUCLEO-F446RE,STM32F446RE,84,394415,p256,verify_ok,32,0,68823940,819332,44977.11694,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2217,508,390059.82,390472.03,0.41221,41222,33064.26086,38312.453,36313.879,13629.42938,44977.11694
NUCLEO-F446RE,STM32F446RE,84,394847,p256,keygen,0,64,33059081,393560,88797.44863,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2217,508,390485.51,391299.34,0.81383,81384,33063.74752,37837.406,36261.539,26908.31777,88797.44863
NUCLEO-F446RE,STM32F446RE,84,395270,p256,sign,32,71,34402737,409556,43232.94367,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,391337.31,391732.66,0.39535,39536,33137.39784,37890.137,36261.539,13100.89202,43232.94367
NUCLEO-F446RE,STM32F446RE,84,396097,p256,verify_ok,32,0,68346901,813653,44711.9387,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,391746.3,392156.44,0.41014,41015,33035.21356,38735.605,36313.879,13549.07233,44711.9387
NUCLEO-F446RE,STM32F446RE,84,396531,p256,keygen,0,64,33178966,394987,88741.95946,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,392169.92,392983.82,0.8139,81391,33040.23172,38418.164,36261.539,26891.50287,88741.95946
NUCLEO-F446RE,STM32F446RE,84,396954,p256,sign,32,71,34414040,409690,43248.85686,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,393021.85,393416.87,0.39502,39503,33177.25697,37890.137,36261.539,13105.7142,43248.85686
NUCLEO-F446RE,STM32F446RE,84,397777,p256,verify_ok,32,0,68043107,810036,44955.15042,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,393430.49,393842.17,0.41168,41169,33090.72571,38841.523,36366.23,13622.77286,44955.15042
NUCLEO-F446RE,STM32F446RE,84,398211,p256,keygen,0,64,33179002,394988,88755.05606,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,393855.64,394669.16,0.81352,81353,33060.54087,38523.926,36261.539,26895.47153,88755.05606
NUCLEO-F446RE,STM32F446RE,84,398635,p256,sign,32,72,34507094,410798,43143.4409,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,394707.35,395101.22,0.39387,39388,33193.02966,37837.406,36313.879,13073.76997,43143.4409
NUCLEO-F446RE,STM32F446RE,84,399467,p256,verify_ok,32,0,68794094,818977,44582.73709,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2215,508,395114.84,395523.67,0.40883,40884,33045.32398,38735.605,36313.879,13509.92033,44582.73709
NUCLEO-F446RE,STM32F446RE,84,399900,p256,keygen,0,64,33059105,393560,89259.61908,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,395537.15,396356.76,0.81961,81962,33001.45916,37890.137,36261.539,27048.36942,89259.61908
NUCLEO-F446RE,STM32F446RE,84,400328,p256,sign,32,72,34770288,413932,43098.78345,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,396395.14,396788.76,0.39362,39363,33179.69801,37995.641,36313.879,13060.23741,43098.78345
NUCLEO-F446RE,STM32F446RE,84,401156,p256,verify_ok,32,0,68484541,815292,44672.85074,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,396802.39,397212.12,0.40973,40974,33039.38639,39000.496,36313.879,13537.2275,44672.85074
NUCLEO-F446RE,STM32F446RE,84,401588,p256,keygen,0,64,33059105,393560,88753.20426,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,508,397225.59,398039.53,0.81394,81395,33042.79088,37890.137,36261.539,26894.91038,88753.20426
NUCLEO-F446RE,STM32F446RE,84,402011,p256,sign,32,70,34367037,409131,43203.14576,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,398077.72,398472.78,0.39506,39507,33138.85613,37890.137,36261.539,13091.86235,43203.14576
NUCLEO-F446RE,STM32F446RE,84,402838,p256,verify_ok,32,0,68313619,813257,44720.6678,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,398486.41,398896.13,0.40972,40973,33075.56888,39000.496,36313.879,13551.71752,44720.6678
NUCLEO-F446RE,STM32F446RE,84,403270,p256,keygen,0,64,33124297,394336,88437.02982,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,398909.6,399719.59,0.80999,81000,33085.64718,37995.641,36313.879,26799.09994,88437.02982
NUCLEO-F446RE,STM32F446RE,84,403693,p256,sign,32,71,34340391,408814,43232.09589,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2217,508,399757.79,400152.72,0.39493,39494,33171.98497,37837.406,36313.879,13100.63512,43232.09589
NUCLEO-F446RE,STM32F446RE,84,404523,p256,verify_ok,32,0,68598426,816647,44834.38321,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2212,508,400166.34,400577.19,0.41085,41086,33068.49889,38947.492,36313.879,13586.17673,44834.38321
NUCLEO-F446RE,STM32F446RE,84,404957,p256,keygen,0,64,33178980,394987,89179.13071,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,400590.66,401409.62,0.81896,81897,32997.87391,38101.191,36261.539,27023.979,89179.13071
NUCLEO-F446RE,STM32F446RE,84,405377,p256,sign,32,71,34196489,407101,43099.49971,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,401448.79,401842.46,0.39367,39368,33176.06392,38312.453,36261.539,13060.45446,43099.49971
NUCLEO-F446RE,STM32F446RE,84,406207,p256,verify_ok,32,0,68578995,816416,45150.29337,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,401856.08,402270.1,0.41402,41403,33046.4857,38418.164,36313.879,13681.90708,45150.29337
NUCLEO-F446RE,STM32F446RE,84,406640,p256,keygen,0,64,33059147,393561,88920.00868,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,508,402283.57,403098.88,0.81531,81532,33049.26676,38048.41,36261.539,26945.45718,88920.00868
NUCLEO-F446RE,STM32F446RE,84,407062,p256,sign,32,72,34357166,409013,43114.21272,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,403137.02,403530.45,0.39343,39344,33207.61785,37995.641,36313.879,13064.91295,43114.21272
NUCLEO-F446RE,STM32F446RE,84,407900,p256,verify_ok,32,0,69258666,824507,44619.72367,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,403544.07,403953.28,0.40921,40922,33042.07633,38312.453,36313.879,13521.12838,44619.72367
NUCLEO-F446RE,STM32F446RE,84,408332,p256,keygen,0,64,33059105,393560,88779.40245,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,403966.75,404780.18,0.81343,81344,33073.27994,38418.164,36261.539,26902.84923,88779.40245
NUCLEO-F446RE,STM32F446RE,84,408757,p256,sign,32,71,34515722,410901,43138.03498,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,404818.18,405212.62,0.39444,39445,33140.90924,38048.41,36261.539,13072.13181,43138.03498
NUCLEO-F446RE,STM32F446RE,84,409589,p256,verify_ok,32,0,68768661,818674,44636.37734,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,508,405226.81,405635.73,0.40892,40893,33077.78679,38735.605,36313.879,13526.17495,44636.37734
NUCLEO-F446RE,STM32F446RE,84,410022,p256,keygen,0,64,33124269,394336,89036.12892,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,405649.2,406466.17,0.81697,81698,33025.18554,38101.191,36261.539,26980.64513,89036.12892
NUCLEO-F446RE,STM32F446RE,84,410443,p256,sign,32,71,34187607,406995,43227.70241,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,406504.78,406900.04,0.39526,39527,33140.90981,37995.641,36261.539,13099.30376,43227.70241
NUCLEO-F446RE,STM32F446RE,84,411273,p256,verify_ok,32,0,68573464,816350,44425.62466,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,406913.68,407321.05,0.40737,40738,33046.85463,38629.738,36313.879,13462.3105,44425.62466
NUCLEO-F446RE,STM32F446RE,84,411707,p256,keygen,0,64,33178980,394987,89064.74756,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2211,508,407334.54,408151.39,0.81685,81686,33040.69231,37995.641,36261.539,26989.31744,89064.74756
NUCLEO-F446RE,STM32F446RE,84,412131,p256,sign,32,71,34511263,410848,43119.71812,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2215,508,408190.49,408584.13,0.39364,39365,33194.17803,37837.406,36261.539,13066.58125,43119.71812
NUCLEO-F446RE,STM32F446RE,84,412960,p256,verify_ok,32,0,68536068,815905,44652.24638,3526,45200,45200,gcc-arm-none-eabi,O2,off,2205,2214,508,408597.75,409006.94,0.40919,40920,33067.71012,38947.492,36313.879,13530.98375,44652.24638
NUCLEO-F446RE,STM32F446RE,84,413392,p256,keygen,0,64,33059105,393560,89898.53593,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,508,409020.42,409845.39,0.82497,82498,33021.74241,37995.641,36261.539,27241.98058,89898.53593
NUCLEO-F446RE,STM32F446RE,84,413817,p256,sign,32,71,34517997,410928,43119.92928,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,507,409883.63,410277.44,0.39381,39382,33180.01044,37890.137,36261.539,13066.64524,43119.92928
NUCLEO-F446RE,STM32F446RE,84,414640,p256,verify_ok,32,0,68010249,809645,44857.56066,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,410291.07,410702.31,0.41124,41125,33054.14362,38576.824,36313.879,13593.2002,44857.56066
NUCLEO-F446RE,STM32F446RE,84,415072,p256,keygen,0,64,33059081,393560,89391.14765,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,508,410715.79,411534.66,0.81887,81888,33079.92857,38365.305,36313.879,27088.22656,89391.14765
NUCLEO-F446RE,STM32F446RE,84,415493,p256,sign,32,70,34254476,407791,43187.15842,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,507,411573.46,411967.92,0.39446,39447,33176.95051,37995.641,36313.879,13087.0177,43187.15842
NUCLEO-F446RE,STM32F446RE,84,416318,p256,verify_ok,32,0,68124987,811011,44441.02913,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,411982.11,412389.34,0.40723,40724,33069.69812,38841.523,36313.879,13466.97853,44441.02913
NUCLEO-F446RE,STM32F446RE,84,416750,p256,keygen,0,64,33059035,393559,89110.91579,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,412402.82,413219.54,0.81672,81673,33063.05957,37995.641,36261.539,27003.30782,89110.91579
NUCLEO-F446RE,STM32F446RE,84,417178,p256,sign,32,72,34763502,413851,43263.02424,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,413258.27,413653.4,0.39513,39514,33178.87235,37837.406,36313.879,13110.00734,43263.02424
NUCLEO-F446RE,STM32F446RE,84,418011,p256,verify_ok,32,0,68815973,819237,44868.46882,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,413667.03,414078.1,0.41107,41108,33075.93292,39000.496,36313.879,13596.5057,44868.46882
NUCLEO-F446RE,STM32F446RE,84,418445,p256,keygen,0,64,33178980,394987,89059.48352,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,507,414091.58,414908,0.81642,81643,33056.1563,37890.137,36313.879,26987.72228,89059.48352
NUCLEO-F446RE,STM32F446RE,84,418870,p256,sign,32,70,34605516,411970,43121.03525,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,414946.2,415339.94,0.39374,39375,33186.7602,38576.824,36261.539,13066.98038,43121.03525
NUCLEO-F446RE,STM32F446RE,84,419701,p256,verify_ok,32,0,68633286,817062,44837.91405,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,507,415353.57,415764.79,0.41122,41123,33041.33567,38153.988,36313.879,13587.24668,44837.91405
NUCLEO-F446RE,STM32F446RE,84,420133,p256,keygen,0,64,33113564,394209,88335.49872,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,415778.26,416588.21,0.80995,80996,33049.2985,37942.883,36261.539,26768.33294,88335.49872
NUCLEO-F446RE,STM32F446RE,84,420560,p256,sign,32,72,34731553,413470,43104.77737,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,416627.03,417020.77,0.39374,39375,33174.20856,37890.137,36261.539,13062.05375,43104.77737
NUCLEO-F446RE,STM32F446RE,84,421380,p256,verify_ok,32,0,67803601,807185,44518.14001,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,417034.4,417442.48,0.40808,40809,33058.08731,39159.59,36313.879,13490.34546,44518.14001
NUCLEO-F446RE,STM32F446RE,84,421812,p256,keygen,0,64,33059081,393560,88570.80377,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2218,508,417455.96,418267.38,0.81142,81143,33077.32472,37995.641,36261.539,26839.63751,88570.80377
NUCLEO-F446RE,STM32F446RE,84,422235,p256,sign,32,70,34405122,409584,43118.4223,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,418305.98,418699.85,0.39387,39388,33173.7746,37890.137,36261.539,13066.18858,43118.4223
NUCLEO-F446RE,STM32F446RE,84,423059,p256,verify_ok,32,0,68087627,810566,45173.52616,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2212,507,418714.11,419128.1,0.41399,41400,33065.88081,38682.664,36313.879,13688.94732,45173.52616
NUCLEO-F446RE,STM32F446RE,84,423491,p256,keygen,0,64,33059035,393559,89339.15079,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,419141.57,419961.19,0.81962,81963,33030.45395,37942.883,36261.539,27072.46994,89339.15079
NUCLEO-F446RE,STM32F446RE,84,423916,p256,sign,32,71,34534514,411125,43243.87209,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2217,507,419999.85,420395.03,0.39518,39519,33159.98128,37890.137,36261.539,13104.20366,43243.87209
NUCLEO-F446RE,STM32F446RE,84,424749,p256,verify_ok,32,0,68853957,819689,44962.64004,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,420408.65,420820.6,0.41195,41196,33074.53394,38682.664,36313.879,13625.04244,44962.64004
NUCLEO-F446RE,STM32F446RE,84,425183,p256,keygen,0,64,33178865,394986,89201.7734,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,420834.06,421651.07,0.81701,81702,33085.0236,37995.641,36313.879,27030.84043,89201.7734
NUCLEO-F446RE,STM32F446RE,84,425605,p256,sign,32,71,34357494,409017,43162.74094,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2214,507,421688.99,422083.12,0.39413,39414,33185.96398,37837.406,36313.879,13079.61847,43162.74094
NUCLEO-F446RE,STM32F446RE,84,426442,p256,verify_ok,32,0,69199383,823802,45108.41725,3526,45200,45200,gcc-arm-none-eabi,O2,off,2207,2214,507,422096.74,422510.2,0.41346,41347,33060.56395,39106.547,36313.879,13669.21735,45108.41725
NUCLEO-F446RE,STM32F446RE,84,426875,p256,keygen,0,64,33113564,394209,88024.91757,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,422523.67,423331.2,0.80753,80754,33031.79305,37890.137,36261.539,26674.21744,88024.91757
NUCLEO-F446RE,STM32F446RE,84,427295,p256,sign,32,71,34197726,407115,43129.0647,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2217,507,423369.26,423763.06,0.3938,39381,33187.85853,37837.406,36313.879,13069.41354,43129.0647
NUCLEO-F446RE,STM32F446RE,84,428124,p256,verify_ok,32,0,68403992,814333,44727.0502,3526,45200,45200,gcc-arm-none-eabi,O2,off,2206,2215,507,423776.69,424186.57,0.40988,40989,33067.34461,38471.039,36313.879,13553.65157,44727.0502
